,업종명,인허가일자,업소명,영업자,소재지(도로명),소재지,영업장면적,소재지전화,법인명,업태명,업종명.1
1709,일반음식점,41934,cafe delmar,이대희,경상북도 칠곡군 기산면 지산로 961-10,경상북도 칠곡군 기산면 죽전리 275번지 3호  ,40.88,054-971-5496,-,까페,일반음식점
1710,일반음식점,41935,옛날삼겹살,김은영,경상북도 칠곡군 기산면 주산로 977,경상북도 칠곡군 기산면 영리 531번지  ,86.4,,-,식육(숯불구이),일반음식점
1711,일반음식점,41943,몬나니왜관점,김수경,경상북도 칠곡군 왜관읍 남부1길 1,경상북도 칠곡군 왜관읍 왜관리 284번지 24호  ,46.4,,-,분식,일반음식점
1712,일반음식점,41948,금강산 휴게실식당,장희윤,경상북도 칠곡군 가산면 경북대로 1811,경상북도 칠곡군 가산면 석우리 481번지 3호  ,50.45,,-,한식,일반음식점
1713,일반음식점,41948,나찜닭,나혜숙,경상북도 칠곡군 북삼읍 안산2길 50,경상북도 칠곡군 북삼읍 인평리 681번지 10호  ,99.0,,-,통닭(치킨),일반음식점
1714,일반음식점,41948,바푸리숯불김밥,김광호,경상북도 칠곡군 왜관읍 중앙로 238,경상북도 칠곡군 왜관읍 왜관리 191번지 17호 외 1필지 ,75.87,,-,분식,일반음식점
1715,일반음식점,41953,정드네감자탕,정휘훈,경상북도 칠곡군 석적읍 유학로 93,경상북도 칠곡군 석적읍 중리 231번지 11호 외 1필지 ,115.67,,-,한식,일반음식점
1716,일반음식점,41953,진흥함바,서용운,-,경상북도 칠곡군 석적읍 남율리 산 32번지 12호 외 1필지 (남율2지구 구획정리사업16B 2L) ,417.68,,-,한식,일반음식점
1717,일반음식점,41956,금오산한정식,김주이,경상북도 칠곡군 북삼읍 북삼로11길 37-10 (늘푸른상가동 109호),경상북도 칠곡군 북삼읍 인평리 271번지 1호 늘푸른상가동 109호 ,40.5,054-974-7773,-,한식,일반음식점
1718,일반음식점,41961,S카페,송인선,경상북도 칠곡군 약목면 약목로 92,경상북도 칠곡군 약목면 복성리 864번지 11호  ,52.02,,-,까페,일반음식점
1719,일반음식점,41962,베스트양꼬치,김무봉,경상북도 칠곡군 왜관읍 구상길 159,경상북도 칠곡군 왜관읍 왜관리 1279번지 57호  ,57.61,,-,식육(숯불구이),일반음식점
1720,일반음식점,41964,공룡피자(피자빅),김학규,경상북도 칠곡군 왜관읍 중앙로2길 41,경상북도 칠곡군 왜관읍 왜관리 241번지 23호  ,38.22,,-,패스트푸드,일반음식점
1721,일반음식점,41967,정선집,박선미,경상북도 칠곡군 석적읍 남중리1길 28,경상북도 칠곡군 석적읍 중리 241번지 1호  ,74.4,054-971-9808,-,식육(숯불구이),일반음식점
1722,일반음식점,41971,홍춘천닭갈비&천하제일왕족발오태북삼점,정지현,경상북도 칠곡군 북삼읍 금오대로2길 48,경상북도 칠곡군 북삼읍 인평리 1039번지 3호  ,121.0,,-,통닭(치킨),일반음식점
1723,일반음식점,41971,밥엔청국장,정춘녀,경상북도 칠곡군 북삼읍 인강1길 10-10,경상북도 칠곡군 북삼읍 인평리 285번지 2호  ,120.0,,-,탕류(보신용),일반음식점
1724,일반음식점,41971,도야지,박동환,경상북도 칠곡군 왜관읍 구상길 167,경상북도 칠곡군 왜관읍 왜관리 788번지 19호  ,40.0,,-,식육(숯불구이),일반음식점
1725,일반음식점,41974,가산글램핑,강민순,경상북도 칠곡군 가산면 학하2길 54-55,경상북도 칠곡군 가산면 학하리 1178번지 1호 외1필지 ,138.88,054-973-9881,-,한식,일반음식점
1726,일반음식점,41974,공단식당,김경숙,경상북도 칠곡군 석적읍 중지3길 48-2,경상북도 칠곡군 석적읍 중지리 627번지 26호  ,80.81,054-973-4417,-,한식,일반음식점
1727,일반음식점,41978,우리집피자,김지우,"경상북도 칠곡군 석적읍 남중리1길 66, A동 101호 (중리아파트)",경상북도 칠곡군 석적읍 중리 244번지 3호 중리아파트 A동 101호,45.45,054-976-0248,-,패스트푸드,일반음식점
1728,일반음식점,41981,냉굴산장식당,백문기,경상북도 칠곡군 기산면 선노로 859,경상북도 칠곡군 기산면 노석리 27번지 4호  ,196.37,,-,한식,일반음식점
1729,일반음식점,41981,쌔떼치킨,전현탁,"경상북도 칠곡군 기산면 지산로 961, 상가동 109호 (월드피아아파트)",경상북도 칠곡군 기산면 죽전리 274번지 4호 월드피아아파트 상가동 109호,32.0,,-,통닭(치킨),일반음식점
1730,일반음식점,41981,오늘은짬뽕땡기는날,이운성,경상북도 칠곡군 왜관읍 중앙로 72,경상북도 칠곡군 왜관읍 왜관리 789번지 115호  ,179.6,,-,중국식,일반음식점
1731,일반음식점,41981,공단보리밥,김영주,경상북도 칠곡군 왜관읍 공단로 198-41,경상북도 칠곡군 왜관읍 금산리 986번지 25호  ,102.44,,-,기타,일반음식점
1732,일반음식점,41984,오늘도또왔네,김혜미,경상북도 칠곡군 북삼읍 금오대로8길 7,경상북도 칠곡군 북삼읍 인평리 1084번지 7호  ,64.62,,-,한식,일반음식점
1733,일반음식점,41984,오리무중,박일우,경상북도 칠곡군 북삼읍 칠곡대로 383-11,경상북도 칠곡군 북삼읍 어로리 743번지 95호  ,97.5,,-,한식,일반음식점
1734,일반음식점,41992,봉구스밥버거,박은경,경상북도 칠곡군 북삼읍 금오대로8길 7,경상북도 칠곡군 북삼읍 인평리 1084번지 7호  ,46.11,,-,패스트푸드,일반음식점
1735,일반음식점,42003,드럼통숯불구이,홍상은,경상북도 칠곡군 석적읍 북중리4길 28,경상북도 칠곡군 석적읍 중리 154번지 16호  ,49.67,,-,정종/대포집/소주방,일반음식점
1736,일반음식점,42003,마당깊은집,최연호,경상북도 칠곡군 동명면 남원로3길 95-1,경상북도 칠곡군 동명면 남원리 507번지 3호  ,120.27,054-974-3737,-,한식,일반음식점
1737,일반음식점,42004,경희분식,김순분,경상북도 칠곡군 동명면 백송로 826,경상북도 칠곡군 동명면 금암리 270번지  ,17.43,,-,분식,일반음식점
1738,일반음식점,42011,훈이네식당,홍병석,경상북도 칠곡군 왜관읍 시장2길 3-5,경상북도 칠곡군 왜관읍 왜관리 211번지 273호  ,60.5,,-,한식,일반음식점
1739,일반음식점,42018,꼬마김밥,강민정,경상북도 칠곡군 북삼읍 안산2길 19-6,경상북도 칠곡군 북삼읍 숭오리 22번지 3호  ,48.64,,-,분식,일반음식점
1740,일반음식점,42023,고깃간,김순주,경상북도 칠곡군 약목면 약목로7길 7,경상북도 칠곡군 약목면 복성리 846번지 14호  ,136.42,,-,식육(숯불구이),일반음식점
1741,일반음식점,42024,꼬꼬네집밥,김영환,경상북도 칠곡군 북삼읍 안산2길 37-16,경상북도 칠곡군 북삼읍 숭오리 18번지 10호  ,156.1,054-975-9974,-,한식,일반음식점
1742,일반음식점,42024,웃는얼굴들참옻닭,이재술,경상북도 칠곡군 가산면 경북대로 1583,경상북도 칠곡군 가산면 천평리 143번지 1호  ,81.92,,-,한식,일반음식점
1743,일반음식점,42024,울트라푸드,송경숙,-,경상북도 칠곡군 동명면 봉암리 508번지 2호  ,185.04,,-,한식,일반음식점
1744,일반음식점,42038,찌개집,김진순,경상북도 칠곡군 북삼읍 북삼로 109,경상북도 칠곡군 북삼읍 인평리 670번지 4호  ,65.88,,-,분식,일반음식점
1745,일반음식점,42047,루나비지니스바,강은주,경상북도 칠곡군 석적읍 유학로 42-1,경상북도 칠곡군 석적읍 중리 203번지 3호  ,151.0,,-,경양식,일반음식점
1746,일반음식점,42048,예송,이희주,경상북도 칠곡군 약목면 약목로3길 3,경상북도 칠곡군 약목면 복성리 962번지 1호  ,28.94,,-,호프/통닭,일반음식점
1747,일반음식점,42048,나봉비어,박경미,"경상북도 칠곡군 북삼읍 인강1길 81, A동",경상북도 칠곡군 북삼읍 숭오리 19번지 12호  A동 ,69.25,,-,호프/통닭,일반음식점
1748,일반음식점,42051,약목숯불돼지,류창규,경상북도 칠곡군 왜관읍 달오2길 21,경상북도 칠곡군 왜관읍 왜관리 1478번지  ,161.25,,-,식육(숯불구이),일반음식점
1749,일반음식점,42066,왕대박부대찌개,김선미,경상북도 칠곡군 북삼읍 북삼로 140-1,경상북도 칠곡군 북삼읍 숭오리 16번지 12호  ,99.36,054-972-7959,-,한식,일반음식점
1750,일반음식점,42068,칠곡군농협연합장례식당,김영기,경상북도 칠곡군 약목면 관호10길 248-56,경상북도 칠곡군 약목면 관호리 75번지 외 5필지 ,28.0,,왜관농업협동조합,한식,일반음식점
1751,일반음식점,42068,노랑통닭,최원규,경상북도 칠곡군 석적읍 남중리8길 8,경상북도 칠곡군 석적읍 중리 247번지 5호  ,88.21,054-974-9992,-,통닭(치킨),일반음식점
1752,일반음식점,42072,옛날시골통닭,유정미,경상북도 칠곡군 북삼읍 안산2길 1,경상북도 칠곡군 북삼읍 숭오리 30번지 3호  ,42.3,,-,통닭(치킨),일반음식점
1753,일반음식점,42074,땡초김밥,신무열,경상북도 칠곡군 석적읍 동중리2길 22,경상북도 칠곡군 석적읍 중리 214번지 12호  ,51.0,054-975-3332,-,분식,일반음식점
1754,일반음식점,42074,꿩먹고알먹고,장상철,경상북도 칠곡군 동명면 한티로 708-5,경상북도 칠곡군 동명면 기성리 28번지  ,126.8,054-974-2205,-,한식,일반음식점
1755,일반음식점,42075,밥이보약뷔페식당,홍무선,경상북도 칠곡군 약목면 칠곡대로 482,경상북도 칠곡군 약목면 복성리 599번지 5호  ,135.9,054-974-8363,-,뷔페식,일반음식점
1756,일반음식점,42079,산청건강식당,채종지,경상북도 칠곡군 약목면 약목로1길 10-1,경상북도 칠곡군 약목면 복성리 988번지 2호  ,54.36,054-974-0100,-,한식,일반음식점
1757,일반음식점,42080,그램그램북삼오태점,금창훈,경상북도 칠곡군 북삼읍 금오대로 212,경상북도 칠곡군 북삼읍 인평리 230번지 3호  ,146.73,,-,식육(숯불구이),일반음식점
1758,일반음식점,42080,늘행복한하루네,홍리교,경상북도 칠곡군 왜관읍 구상길 203-1,경상북도 칠곡군 왜관읍 왜관리 785번지 109호 외 1필지 ,36.21,,-,패스트푸드,일반음식점
1759,일반음식점,42080,공단생선구이,김형일,경상북도 칠곡군 왜관읍 공단로 15,경상북도 칠곡군 왜관읍 금산리 770번지 4호  ,71.2,,-,한식,일반음식점
1760,일반음식점,42086,차한잔술한잔,용희정,"경상북도 칠곡군 북삼읍 인평중앙로 29, 2층",경상북도 칠곡군 북삼읍 인평리 394번지 1호 외 1필지 (2층) ,53.58,,-,정종/대포집/소주방,일반음식점
1761,일반음식점,42086,카투라커피,배상헌,경상북도 칠곡군 동명면 경북대로 910,경상북도 칠곡군 동명면 학명리 667번지 1호  ,61.28,054-972-0533,-,분식,일반음식점
1762,일반음식점,42090,원조옛날시골통닭,서원규,경상북도 칠곡군 석적읍 서중리5길 69,경상북도 칠곡군 석적읍 중리 641번지 6호  ,44.0,054-975-7892,-,통닭(치킨),일반음식점
1763,일반음식점,42094,카페수다,장윤미,경상북도 칠곡군 왜관읍 2번도로길 78,경상북도 칠곡군 왜관읍 왜관리 211번지 5호  ,173.6,054-977-3018,-,경양식,일반음식점
1764,일반음식점,42094,듬티식당,최중근,경상북도 칠곡군 가산면 학산1길 13,경상북도 칠곡군 가산면 학산리 632번지  ,54.74,,-,한식,일반음식점
1765,일반음식점,42094,홍쉐프의바베큐구이,홍창회,경상북도 칠곡군 동명면 한티로 725,경상북도 칠곡군 동명면 기성리 49번지 1호  ,198.0,,-,경양식,일반음식점
1766,일반음식점,42104,안동용상갈매기,이형욱,경상북도 칠곡군 북삼읍 인강4길 2,경상북도 칠곡군 북삼읍 인평리 670번지 10호  ,81.2,,-,통닭(치킨),일반음식점
1767,일반음식점,42104,한증막식당,김윤희,경상북도 칠곡군 동명면 기성2길 31,경상북도 칠곡군 동명면 기성리 323번지  ,38.25,,-,한식,일반음식점
1768,일반음식점,42107,먹방,신성식,경상북도 칠곡군 석적읍 대교길 34,경상북도 칠곡군 석적읍 남율리 593번지  ,28.56,054-977-2025,-,분식,일반음식점
1769,일반음식점,42110,다정원,전광선,경상북도 칠곡군 북삼읍 북삼로 231,경상북도 칠곡군 북삼읍 인평리 723번지 12호  ,99.2,054-975-4644,-,탕류(보신용),일반음식점
1770,일반음식점,42115,영남반점,이순희,경상북도 칠곡군 지천면 금호로 272,경상북도 칠곡군 지천면 연화리 700번지  ,69.35,054-380-1400,-,중국식,일반음식점
1771,일반음식점,42116,아이엠쿡,권재성,"경상북도 칠곡군 왜관읍 중앙로 95, 2층",경상북도 칠곡군 왜관읍 왜관리 779번지 13호 (2층) ,157.87,,-,경양식,일반음식점
1772,일반음식점,42116,더힐,윤명진,"경상북도 칠곡군 왜관읍 달오2길 71, 2층",경상북도 칠곡군 왜관읍 왜관리 1162번지 4호 (2층) ,89.0,,-,까페,일반음식점
1773,일반음식점,42116,신토불이,장정희,경상북도 칠곡군 가산면 호국로 1266-4,경상북도 칠곡군 가산면 학산리 631번지 18호  ,117.9,054-974-0806,-,한식,일반음식점
1774,일반음식점,42116,원조가오리,박임숙,경상북도 칠곡군 석적읍 서중리1길 56,경상북도 칠곡군 석적읍 중리 641번지 2호  ,85.56,,-,한식,일반음식점
1775,일반음식점,42121,들녘길에서,이순득,경상북도 칠곡군 북삼읍 인평1길 61-1,경상북도 칠곡군 북삼읍 인평리 489번지  ,34.0,054-972-7686,-,한식,일반음식점
1776,일반음식점,42123,장수식당,김재일,경상북도 칠곡군 북삼읍 금오대로 253,경상북도 칠곡군 북삼읍 인평리 245번지 2호  ,69.52,,-,한식,일반음식점
1777,일반음식점,42125,오태차이나타운,김경옥,경상북도 칠곡군 북삼읍 금오대로2길 30-1,경상북도 칠곡군 북삼읍 인평리 1040번지 2호  ,126.28,,-,중국식,일반음식점
1778,일반음식점,42131,황학골한식뷔페,권오기,경상북도 칠곡군 지천면 신동로 93,경상북도 칠곡군 지천면 신리 581번지 1호  ,150.7,054-973-0429,-,한식,일반음식점
1779,일반음식점,42131,청춘낭만비어(북삼점),이홍분,경상북도 칠곡군 북삼읍 북삼로 153-1,경상북도 칠곡군 북삼읍 숭오리 17번지 9호  ,82.61,,-,호프/통닭,일반음식점
1780,일반음식점,42135,횡재장어,최태숙,경상북도 칠곡군 북삼읍 칠곡대로 237,경상북도 칠곡군 북삼읍 보손리 26번지 1호  ,209.9,,-,한식,일반음식점
1781,일반음식점,42136,주물럭&곱창,정광옥,경상북도 칠곡군 북삼읍 북삼로 157,경상북도 칠곡군 북삼읍 숭오리 17번지 7호  ,47.52,,-,식육(숯불구이),일반음식점
1782,일반음식점,42137,지지고.왜관점,이은숙,경상북도 칠곡군 왜관읍 중앙로 123-14,경상북도 칠곡군 왜관읍 왜관리 776번지 103호  ,36.0,,-,한식,일반음식점
1783,일반음식점,42153,푸라닭,이재진,경상북도 칠곡군 석적읍 서중리4길 19 (미소지움),경상북도 칠곡군 석적읍 남율리 884번지 8호 외 1필지 ,43.68,,-,호프/통닭,일반음식점
1784,일반음식점,42153,닭갈비이야기,최숙,경상북도 칠곡군 북삼읍 북삼로 120,경상북도 칠곡군 북삼읍 인평리 657번지 16호  ,68.15,,-,한식,일반음식점
1785,일반음식점,42153,깻잎치킨,김제성,"경상북도 칠곡군 지천면 신동로8길 31, 2동","경상북도 칠곡군 지천면 신리 166번지 2호 1층, 2층사용 2동 ",77.0,,-,호프/통닭,일반음식점
1786,일반음식점,42153,올레,김순이,경상북도 칠곡군 동명면 남원로3길 12,경상북도 칠곡군 동명면 남원리 205번지 3호  ,65.33,,-,한식,일반음식점
