연번,업소명,업종명,소재지,전화번호,비고
1481,유가네 닭갈비 영천점,일반음식점,"경상북도 영천시 망정1길 200, 2층 201호 (망정동)",054-000-0000,영업
1482,국가대표 109 영천망정점,일반음식점,경상북도 영천시 망정2길 184 (망정동),054-334-1090,영업
1483,용천삼계탕,일반음식점,경상북도 영천시 강변로 50-7 (금노동),054-336-8277,용천터미널밥집
1484,큰 기와집,일반음식점,"경상북도 영천시 천문로 485, 동의참누리원영천한의마을 (화룡동)",054-338-7708,영업
1485,순이네주전부리,일반음식점,"경상북도 영천시 시장로 65, A-8호 (완산동)",054-337-0863,영업
1486,백년한우 정육식당,일반음식점,경상북도 영천시 청통면 부흥길 93,054-000-0000,핸드폰번호
1487,국시랑 김밥,일반음식점,경상북도 영천시 화산면 장수로 926-2,054-000-0000,영업
1488,강남베트남쌀국수,일반음식점,경상북도 영천시 강남2길 14-6 (완산동),054-334-5928,영업
1489,푸짐한쌈밥한식,일반음식점,경상북도 영천시 약전길 16 (완산동),054-337-3839,영업
1490,금보막창,일반음식점,경상북도 영천시 금호읍 금호로 140,054-335-5721,영업
1491,보배숯불,일반음식점,경상북도 영천시 언하공단로 110-12 (망정동),054-333-2019,영업
1492,어무이 손칼국수,일반음식점,경상북도 영천시 무궁화길 44 (문외동),054-338-1717,영업
1493,운주골한우가마솥국밥,일반음식점,"경상북도 영천시 포은로 21, 부1동 (언하동)",054-000-0000,영업
1494,오산조은참치 경북영천점,일반음식점,경상북도 영천시 창신길 31 (망정동),050-4570-6045,영업
1495,기와집한정식,일반음식점,경상북도 영천시 무궁화길 58 (문외동),054-337-6667,영업
1496,아이엠푸드,일반음식점,"경상북도 영천시 모란4길 16, 1층 (야사동)",054-335-8292,영업
1497,돈생삼겹,일반음식점,"경상북도 영천시 문화새길 25, 14동 7호 (야사동, 문화아파트상가)",054-000-0000,영업
1498,달보드레,일반음식점,"경상북도 영천시 임고면 운주로 30, 2층",054-338-3009,영업
1499,행복한 아구찜,일반음식점,"경상북도 영천시 언하공단로 83, 104호 (망정동)",050-4570-0103,영업
1500,순이참복,일반음식점,경상북도 영천시 신녕면 장수로 1719-4,054-000-0000,영업
1501,업텐브로피자 57호점,일반음식점,경상북도 영천시 망정3길 11 (망정동),050-4570-3238,영업
1502,존가네,일반음식점,경상북도 영천시 야사2길 21 (야사동),050-4570-3164,존가네 경북영천점
1503,"똘이,똘이엄마식당",일반음식점,경상북도 영천시 청통면 금송로 953-1,054-334-9991,영업
1504,황금돼지식당,일반음식점,"경상북도 영천시 중앙동3길 20, 101호 (문외동)",054-000-0000,영업
1505,맹글어보레이,일반음식점,경상북도 영천시 영화새싹길 1-3 (교촌동),054-000-0000,영업
1506,치산밸리,일반음식점,경상북도 영천시 신녕면 치산관광길 22,054-336-8073,영업
1507,보리떡 머슴 & 커피마님,일반음식점,경상북도 영천시 임고면 포은로 466,054-337-2121,보리떡 머슴과 커피 마님
1508,고경족발,일반음식점,"경상북도 영천시 문화새길 25, E동 1호 (야사동, 문화아파트상가)",070-7576-0811,영업
1509,임앰태국음식점,일반음식점,경상북도 영천시 금호읍 원제2길 9,054-000-0000,영업
1510,두남자 족발,일반음식점,경상북도 영천시 호국로 70 (야사동),050-4570-3129,영업
1511,파머푸드,일반음식점,경상북도 영천시 북안면 운북로 2028,054-000-0000,영업
1512,소문난부자돼지국밥 영천점,일반음식점,경상북도 영천시 호국로 160 (조교동),054-333-7747,영업
1513,옛날 가마솥 통닭 & 호프,일반음식점,경상북도 영천시 금호읍 원제2길 9,054-337-4408,영업
1514,청기와,일반음식점,경상북도 영천시 금호읍 거여로 2,054-335-2627,영업
1515,시민마차,일반음식점,"경상북도 영천시 금호읍 금호로 199, 3,4호",054-000-0000,영업
1516,두레한식,일반음식점,경상북도 영천시 시장로 54 (완산동),054-000-0000,영업
1517,국화원 식당,일반음식점,"경상북도 영천시 오수1길 18, 국화원전문장례식장 (오수동)",054-331-4444,영업
1518,농업회사법인(주)한국와인,일반음식점,경상북도 영천시 금호읍 창산길 100-44,054-000-0000,영업
1519,육천명가,일반음식점,경상북도 영천시 충효로 53 (문외동),054-334-8887,육천명가칡냉면
1520,훈이호프,일반음식점,"경상북도 영천시 시장3길 15 (완산동, 한가람타운)",054-000-0000,영업
1521,시내버스808식당,일반음식점,경상북도 영천시 금호읍 금호로 199,054-000-0000,영업
1522,동강민물매운탕,일반음식점,경상북도 영천시 화북면 천문로 2250,054-336-5096,동강자연산민물매운탕
1523,덕타운,일반음식점,경상북도 영천시 고경면 호국로 1335-14,054-336-7308,영업
1524,어느날,일반음식점,경상북도 영천시 중앙동3길 76 (문내동),054-927-0553,영업
1525,도황선산곱창막창,일반음식점,경상북도 영천시 호국로 132 (망정동),054-333-2920,영업
1526,영천시니어클럽 별빛소반,일반음식점,"경상북도 영천시 망정로 43, 1층 (망정동)",054-333-0035,영업
1527,대덕식당,일반음식점,경상북도 영천시 금호읍 금호로 510,054-336-4585,영업
1528,영천시니어클럽(카페모람),일반음식점,"경상북도 영천시 무궁화길 20, 2층 (문외동)",054-337-7300,영업
1529,화남아름영농조합법인식당,일반음식점,경상북도 영천시 화남면 신화로 1198,054-000-0000,영업
1530,옹기찜닭 파불고기,일반음식점,경상북도 영천시 상록2길 40 (야사동),054-337-7780,영업
1531,뚱이 아재 김치찜,일반음식점,경상북도 영천시 청산2길 16 (문외동),054-337-2367,영업
1532,금호어울림식당,일반음식점,경상북도 영천시 금호읍 어은길 240,054-335-6964,영업
1533,신도원식당,일반음식점,경상북도 영천시 시장4길 17 (완산동),054-333-1022,영업
1534,술퍼마켓,일반음식점,경상북도 영천시 충효로 4 (창구동),054-000-0000,영업
1535,동궁찜닭 영천점,일반음식점,경상북도 영천시 동부로 31-16 (야사동),054-338-7572,영업
1536,막창도둑(영천점),일반음식점,경상북도 영천시 언하공단로 91 (망정동),054-338-9274,영업
1537,이찌마오수산,일반음식점,경상북도 영천시 호국로 85 (야사동),054-336-8252,영업
1538,마라천국,일반음식점,경상북도 영천시 완산중앙3길 36 (완산동),054-338-4555,영업
1539,미소식당,일반음식점,경상북도 영천시 완산로 61 (완산동),054-336-9847,영업
1540,일호포차,일반음식점,"경상북도 영천시 상록1길 36-1, 1층 (야사동)",070-7311-5241,영업
1541,김떡순,일반음식점,"경상북도 영천시 호국로 23, 영진궁전빌라 110동 나호 (문외동)",054-338-1008,영업
1542,한식마당,일반음식점,경상북도 영천시 금호읍 교대4길 30,054-336-6766,영업
1543,대명식당,일반음식점,경상북도 영천시 임고면 포은로 504,054-337-8279,영업
1544,한해정,일반음식점,경상북도 영천시 하이브리드로 700-122 (봉동),054-337-5335,영업
1545,상필 한우육회,일반음식점,경상북도 영천시 도들앞길 14-15 (도동),054-337-1800,영업
1546,타이짬뽕,일반음식점,경상북도 영천시 중앙동1길 42 (문외동),054-335-7989,영업
1547,이가옥,일반음식점,경상북도 영천시 화남면 내지길 4,054-338-1440,영업
1548,철이 해물찜,일반음식점,"경상북도 영천시 야사시장길 43, A동 103호 (야사동)",054-336-1588,영업
1549,일송,일반음식점,경상북도 영천시 고경면 방천길 98-14,054-000-0000,주소지불분명
1550,종로녹두빈대떡,일반음식점,경상북도 영천시 호국로 93-1 (야사동),054-331-3914,영업
1551,율리어스,일반음식점,경상북도 영천시 삼산길 22-4 (문외동),054-000-0000,영업
1552,레이지보스,일반음식점,경상북도 영천시 화산면 대기길 92,054-335-1075,영업
1553,콴파야오(베트남콴(VIETNAM QUAN)),일반음식점,경상북도 영천시 금호읍 원제2길 13,054-000-0000,영업
1554,청춘짜장,일반음식점,경상북도 영천시 완산로 15-2 (완산동),054-337-3842,영업
1555,강변오리,일반음식점,경상북도 영천시 보목1길 43-1 (야사동),054-337-5289,영업
1556,완산돼지국밥,일반음식점,경상북도 영천시 완산6길 9 (완산동),054-334-6677,영업
1557,해질녘,일반음식점,경상북도 영천시 완산로 8-7 (완산동),054-000-0000,영업
1558,호식이두마리치킨 영천4호점,일반음식점,"경상북도 영천시 금완로 23, 1층 (금노동)",050-4570-9286,영업
1559,영남반점,일반음식점,경상북도 영천시 봉동1길 29-6 (봉동),054-335-1785,영업
1560,투다리 한신점,일반음식점,"경상북도 영천시 망정1길 174, 정암빌딩 108호 (망정동)",054-338-9222,영업
1561,이모국수,일반음식점,경상북도 영천시 충효로 152 (야사동),054-334-5800,영업
1562,에뚜왈르,일반음식점,"경상북도 영천시 삼산길 2, 2층 (문외동)",054-333-3331,영업
1563,별빛 신기루,일반음식점,경상북도 영천시 고경면 호국로 998,054-331-6696,영업
1564,해풍,일반음식점,경상북도 영천시 중앙동2길 76 (문외동),054-333-3303,영업
1565,대곡휴게식당,일반음식점,경상북도 영천시 금호읍 칠백로 296,054-000-0000,영업
1566,다모아,일반음식점,경상북도 영천시 청통면 금송로 984,054-000-0000,핸드폰번호
1567,별빛PUB(펍)이색까페(홀덤),일반음식점,경상북도 영천시 영화로 332 (조교동),054-000-0000,핸드폰번호
1568,밥심,일반음식점,경상북도 영천시 하이브리드로 567 (채신동),054-000-0000,영업
1569,청년피자,일반음식점,경상북도 영천시 호국로 58 (야사동),054-333-5842,영업
1570,교촌치킨 영천1호점,일반음식점,경상북도 영천시 망정3길 7 (망정동),054-333-0999,영업
1571,고향맛어탕국수전문점,일반음식점,"경상북도 영천시 금호읍 금호로 39, B동 1층",054-334-1117,영업
1572,오늘은 짬뽕 땡기는 날,일반음식점,"경상북도 영천시 새천년공원길 31, 1층 (조교동)",054-335-0530,영업
1573,역전할머니맥주 경북영천점,일반음식점,"경상북도 영천시 충효로 67, 1층 (문외동)",054-338-1982,영업
1574,황금장,일반음식점,"경상북도 영천시 북안면 임포역길 98, 1층",054-000-0000,영업
1575,우리식당,일반음식점,"경상북도 영천시 중앙동2길 132, 1층 (문내동)",054-335-5515,영업
1576,서울식당,일반음식점,경상북도 영천시 고경면 호국로 825,054-000-0000,영업
1577,햇살식당,일반음식점,경상북도 영천시 문화새길 62-3 (야사동),054-000-0000,영업
1578,한우막구이,일반음식점,경상북도 영천시 언하공단로 110-60 (망정동),0507-1334-8340,영업
1579,자원미,일반음식점,경상북도 영천시 고경면 호국로 996,054-336-8110,영업
1580,한올면옥 영천금호점,일반음식점,경상북도 영천시 금호읍 금호로 102,054-338-9300,영업
1581,할매묵 죽집,일반음식점,"경상북도 영천시 시장4길 52, 영천공설시장 3지구 125,126호 (완산동)",054-335-1179,영업
1582,정성어탕,일반음식점,경상북도 영천시 화남면 천문로 1506,054-338-3208,영업
1583,연지분식,일반음식점,"경상북도 영천시 신녕면 장수로 1674, 106호",054-333-6362,영업
1584,초이스쉼터(다방),일반음식점,"경상북도 영천시 강남길 46, 2층 (완산동)",054-333-8255,초이스다방
1585,최고의밥상,일반음식점,경상북도 영천시 영천산단로 359-7 (채신동),054-000-0000,핸드폰번호
1586,온정분식,일반음식점,"경상북도 영천시 금호읍 금호로 73, 1층 102호",053-337-2842,영업
1587,테트리스 찜닭 영천점,일반음식점,경상북도 영천시 호국로 11 (문외동),054-338-0743,영업
1588,탈렌트 국밥,일반음식점,경상북도 영천시 금호읍 금호로 31-1,054-334-6333,영업
1589,도림상회,일반음식점,"경상북도 영천시 야사4길 11, 영동상가(A동 101호) (야사동)",054-332-2912,영업
1590,돈 앤 덕,일반음식점,경상북도 영천시 상록2길 42 (야사동),054-332-5184,영업
1591,도담찜닭,일반음식점,경상북도 영천시 중앙동3길 4 (문외동),054-337-3222,영업
1592,와촌골된장,일반음식점,경상북도 영천시 청통면 대동로 315-10,054-336-0444,영업
1593,오계찜닭,일반음식점,경상북도 영천시 봉동2길 23-46 (103호) (봉동),054-338-9924,영업
1594,안동선계찜닭,일반음식점,경상북도 영천시 충효로 112 (야사동),054-335-0541,영업
1595,강남 커피숍 카페,일반음식점,경상북도 영천시 역전로 25-1 (2층) (완산동),054-000-0000,영업
1596,연정커피&소주카페,일반음식점,경상북도 영천시 완산중앙9길 12 (완산동),054-335-0444,영업
1597,부산소주방,일반음식점,경상북도 영천시 완산중앙7길 16 (완산동),054-000-0000,영업
1598,썬카페,일반음식점,경상북도 영천시 완산중앙6길 7 (완산동),054-338-3708,영업
1599,태성추어탕,일반음식점,경상북도 영천시 호국로 204 (조교동),054-338-7552,영업
1600,국대후라이드치킨×국대떡볶이 영천점,일반음식점,"경상북도 영천시 삼산길 5, 1층 (문외동)",054-000-0000,영업
